Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes,is_southern
State,North Dakota,38.0,All,All,All,Arthritis,0.2954,14318.9943,14705.8718,0.1651,896.8279,non-southern
State,North Dakota,38.0,All,All,All,Asthma,0.0389,19597.5241,20121.2578,0.1966,1650.1465,non-southern
State,North Dakota,38.0,All,All,All,Atrial Fibrillation,0.0733,22310.0585,23220.2276,0.2142,1398.8955,non-southern
State,North Dakota,38.0,All,All,All,COPD,0.101,23346.6695,24318.0351,0.2181,1572.8235,non-southern
State,North Dakota,38.0,All,All,All,Cancer,0.0829,20809.498,21194.6041,0.2095,952.3094,non-southern
State,North Dakota,38.0,All,All,All,Chronic Kidney Disease,0.2265,19399.8629,19993.7631,0.2094,1185.3328,non-southern
State,North Dakota,38.0,All,All,All,Depression,0.1854,16689.6123,17137.9558,0.1926,1250.4338,non-southern
State,North Dakota,38.0,All,All,All,Diabetes,0.235,13620.9718,13995.8514,0.199,861.868,non-southern
State,North Dakota,38.0,All,All,All,Drug/Substance Abuse,0.0206,22930.6047,23450.0759,0.2523,2602.3127,non-southern
State,North Dakota,38.0,All,All,All,Heart Failure,0.14,23455.5555,24477.483,0.2175,1423.1938,non-southern
State,North Dakota,38.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0031,22581.7393,23225.9698,0.2821,2274.8344,non-southern
State,North Dakota,38.0,All,All,All,Hyperlipidemia,0.4068,13708.0516,14146.7381,0.171,845.5141,non-southern
State,North Dakota,38.0,All,All,All,Hypertension,0.5055,13586.4135,13983.489,0.1706,873.2655,non-southern
State,North Dakota,38.0,All,All,All,Ischemic Heart Disease,0.2561,16920.2056,17484.769,0.1905,1073.1075,non-southern
State,North Dakota,38.0,All,All,All,Osteoporosis,0.073,17188.1127,17625.7778,0.1768,1040.6654,non-southern
State,North Dakota,38.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0257,12160.2414,12337.5915,0.1743,1235.2466,non-southern
State,North Dakota,38.0,All,All,All,Stroke,0.0254,26250.2288,27062.2513,0.1932,1806.781,non-southern
State,Ohio,39.0,All,All,All,Alcohol Abuse,0.0202,24586.8995,25409.7853,0.2589,2217.1711,non-southern
State,Ohio,39.0,All,All,All,Alzheimer's Disease/Dementia,0.104,26130.2172,26160.3808,0.2251,1618.6902,non-southern
State,Ohio,39.0,All,All,All,Arthritis,0.3606,16463.3791,16495.4811,0.19,1116.123,non-southern
State,Ohio,39.0,All,All,All,Asthma,0.0483,21114.1308,21381.5401,0.217,1808.7508,non-southern
State,Ohio,39.0,All,All,All,Atrial Fibrillation,0.0895,26155.4546,26728.4291,0.2367,1638.403,non-southern
State,Ohio,39.0,All,All,All,Autism Spectrum Disorders,0.0032,8276.6943,8323.6656,0.1696,1227.1277,non-southern
State,Ohio,39.0,All,All,All,COPD,0.1319,25509.1287,25928.364,0.2362,1835.2531,non-southern
State,Ohio,39.0,All,All,All,Cancer,0.0838,21265.1542,21443.8413,0.2065,1132.8554,non-southern
State,Ohio,39.0,All,All,All,Chronic Kidney Disease,0.2527,22791.427,23134.3283,0.2278,1458.2395,non-southern
State,Ohio,39.0,All,All,All,Depression,0.2037,20647.5356,20750.2033,0.2196,1530.4847,non-southern
State,Ohio,39.0,All,All,All,Diabetes,0.272,16494.2988,16605.461,0.2195,1101.6491,non-southern
State,Ohio,39.0,All,All,All,Drug/Substance Abuse,0.0305,23602.2449,24346.5814,0.2697,2507.0333,non-southern
State,Ohio,39.0,All,All,All,HIV/AIDS,0.0019,20814.4069,21847.8223,0.2389,1455.4196,non-southern
State,Ohio,39.0,All,All,All,Heart Failure,0.1474,29057.8394,29592.9145,0.245,1826.027,non-southern
State,Ohio,39.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0056,27006.0229,28424.4583,0.3006,2265.9159,non-southern
State,Ohio,39.0,All,All,All,Hyperlipidemia,0.4942,14298.1982,14405.0267,0.1918,978.7668,non-southern
State,Ohio,39.0,All,All,All,Hypertension,0.5954,14551.9415,14638.5033,0.1894,1002.6896,non-southern
State,Ohio,39.0,All,All,All,Ischemic Heart Disease,0.275,20003.224,20294.057,0.2168,1333.8397,non-southern
State,Ohio,39.0,All,All,All,Osteoporosis,0.0622,19411.8184,19470.2446,0.1858,1218.9168,non-southern
State,Ohio,39.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0296,22239.4263,22159.7747,0.2385,2001.1433,non-southern
State,Ohio,39.0,All,All,All,Stroke,0.0381,32513.2997,33052.7768,0.2232,2113.8007,non-southern
State,Oklahoma,40.0,All,All,All,Alcohol Abuse,0.0164,26983.4456,26697.0466,0.2588,2438.9042,southern
State,Oklahoma,40.0,All,All,All,Alzheimer's Disease/Dementia,0.1075,27394.2911,26138.3301,0.2162,1692.1044,southern
State,Oklahoma,40.0,All,All,All,Arthritis,0.3768,17300.3174,16612.8337,0.1784,1114.0099,southern
State,Oklahoma,40.0,All,All,All,Asthma,0.0511,22621.3869,22029.9428,0.2135,1830.147,southern
State,Oklahoma,40.0,All,All,All,Atrial Fibrillation,0.0779,26459.9817,25700.3379,0.2252,1664.5252,southern
State,Oklahoma,40.0,All,All,All,Autism Spectrum Disorders,0.0014,10654.8243,10339.5851,0.2829,1080.1577,southern
State,Oklahoma,40.0,All,All,All,COPD,0.1463,26084.3755,25347.3376,0.2238,1809.645,southern
State,Oklahoma,40.0,All,All,All,Cancer,0.0743,22661.0995,21966.4898,0.1954,1153.7975,southern
State,Oklahoma,40.0,All,All,All,Chronic Kidney Disease,0.2613,23586.0907,22868.9662,0.218,1483.3514,southern
State,Oklahoma,40.0,All,All,All,Depression,0.2107,21869.8834,21071.3282,0.2123,1571.5726,southern
State,Oklahoma,40.0,All,All,All,Diabetes,0.284,17493.3007,16889.2152,0.2123,1135.5593,southern
State,Oklahoma,40.0,All,All,All,Drug/Substance Abuse,0.0544,23296.3506,22783.2722,0.2421,2204.5871,southern
State,Oklahoma,40.0,All,All,All,HIV/AIDS,0.0017,16545.4239,16813.9162,0.273,1435.2052,southern
State,Oklahoma,40.0,All,All,All,Heart Failure,0.1657,28496.7573,27619.1351,0.2333,1813.1469,southern
State,Oklahoma,40.0,All,All,All,Hepatitis (Chronic Viral B & C),0.008,24681.8783,24590.3871,0.2923,2149.4845,southern
State,Oklahoma,40.0,All,All,All,Hyperlipidemia,0.4511,15766.5099,15242.1259,0.1848,1016.1862,southern
State,Oklahoma,40.0,All,All,All,Hypertension,0.6152,15538.845,14992.8304,0.1812,1035.9532,southern
State,Oklahoma,40.0,All,All,All,Ischemic Heart Disease,0.3154,19746.5848,19108.2778,0.2033,1295.1326,southern
State,Oklahoma,40.0,All,All,All,Osteoporosis,0.0565,21110.234,20269.4748,0.1805,1231.7577,southern
State,Oklahoma,40.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0286,23484.1702,22621.7088,0.2322,2126.2749,southern
State,Oklahoma,40.0,All,All,All,Stroke,0.0374,33090.0078,32126.9342,0.2158,2175.5426,southern
State,Oregon,41.0,All,All,All,Alcohol Abuse,0.0255,18454.3037,21703.3588,0.2183,2127.5188,non-southern
State,Oregon,41.0,All,All,All,Alzheimer's Disease/Dementia,0.081,18293.1657,21313.4045,0.1867,1628.399,non-southern
State,Oregon,41.0,All,All,All,Arthritis,0.2817,12836.1365,14330.4549,0.144,936.3133,non-southern
State,Oregon,41.0,All,All,All,Asthma,0.0435,18251.9027,20752.4281,0.1885,1656.0963,non-southern
State,Oregon,41.0,All,All,All,Atrial Fibrillation,0.0752,19447.7318,22569.5784,0.2022,1494.8588,non-southern
State,Oregon,41.0,All,All,All,Autism Spectrum Disorders,0.0026,6322.8135,7165.6586,0.1241,1220.4724,non-southern
State,Oregon,41.0,All,All,All,COPD,0.0899,20497.4104,23753.3484,0.2047,1784.3972,non-southern
State,Oregon,41.0,All,All,All,Cancer,0.0713,17347.7732,19289.353,0.1734,981.1394,non-southern
State,Oregon,41.0,All,All,All,Chronic Kidney Disease,0.1951,18484.4827,21185.2054,0.2008,1361.6925,non-southern
State,Oregon,41.0,All,All,All,Depression,0.1737,15244.2737,17311.1483,0.1883,1343.943,non-southern
State,Oregon,41.0,All,All,All,Diabetes,0.2093,12918.1515,14604.7105,0.1857,1000.8307,non-southern
State,Oregon,41.0,All,All,All,Drug/Substance Abuse,0.0434,21937.5539,25263.0254,0.2438,2416.1156,non-southern
State,Oregon,41.0,All,All,All,HIV/AIDS,0.0019,13400.4518,15669.5594,0.2677,1296.2466,non-southern
State,Oregon,41.0,All,All,All,Heart Failure,0.1147,22658.613,26331.65,0.2111,1698.7743,non-southern
State,Oregon,41.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0108,19827.0483,22878.0293,0.2691,1847.8867,non-southern
State,Oregon,41.0,All,All,All,Hyperlipidemia,0.3396,12102.3674,13740.162,0.1627,877.2439,non-southern
State,Oregon,41.0,All,All,All,Hypertension,0.444,12712.3051,14405.1629,0.1606,997.9344,non-southern
State,Oregon,41.0,All,All,All,Ischemic Heart Disease,0.1912,16492.7877,18937.1088,0.1871,1282.3658,non-southern
State,Oregon,41.0,All,All,All,Osteoporosis,0.0544,15265.2332,17297.93,0.1675,1049.1439,non-southern
State,Oregon,41.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0202,14529.5129,16960.2009,0.225,2271.6835,non-southern
State,Oregon,41.0,All,All,All,Stroke,0.0259,25147.8099,29291.8228,0.1841,1926.9335,non-southern
State,Pennsylvania,42.0,All,All,All,Alcohol Abuse,0.0198,24421.1415,27195.7295,0.2641,2204.1051,non-southern
State,Pennsylvania,42.0,All,All,All,Alzheimer's Disease/Dementia,0.1071,24623.5416,26237.8329,0.2202,1470.4567,non-southern
State,Pennsylvania,42.0,All,All,All,Arthritis,0.351,15771.9495,16623.8941,0.1871,958.9664,non-southern
State,Pennsylvania,42.0,All,All,All,Asthma,0.0532,19959.1099,21568.096,0.2266,1590.9085,non-southern
State,Pennsylvania,42.0,All,All,All,Atrial Fibrillation,0.0947,25069.1132,27037.1171,0.2331,1456.1183,non-southern
State,Pennsylvania,42.0,All,All,All,Autism Spectrum Disorders,0.0031,9042.8253,9666.384,0.2287,1156.7685,non-southern
State,Pennsylvania,42.0,All,All,All,COPD,0.1102,25423.0507,27349.2213,0.2428,1652.2067,non-southern
State,Pennsylvania,42.0,All,All,All,Cancer,0.0906,20145.2485,21249.6702,0.204,978.8604,non-southern
State,Pennsylvania,42.0,All,All,All,Chronic Kidney Disease,0.2462,22176.9449,23879.0184,0.2279,1297.0183,non-southern
State,Pennsylvania,42.0,All,All,All,Depression,0.1925,20509.0879,21876.2054,0.2225,1402.0203,non-southern
State,Pennsylvania,42.0,All,All,All,Diabetes,0.2585,16247.2099,17354.1751,0.221,973.896,non-southern
State,Pennsylvania,42.0,All,All,All,Drug/Substance Abuse,0.032,23578.2758,26075.4816,0.2834,2305.3646,non-southern
State,Pennsylvania,42.0,All,All,All,HIV/AIDS,0.0031,19642.5294,22626.6925,0.2988,1518.267,non-southern
State,Pennsylvania,42.0,All,All,All,Heart Failure,0.1336,29204.4226,31610.6465,0.2467,1677.5317,non-southern
State,Pennsylvania,42.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0079,25412.712,29313.645,0.2976,1880.326,non-southern
State,Pennsylvania,42.0,All,All,All,Hyperlipidemia,0.5266,13325.4972,14157.1187,0.1899,810.1311,non-southern
State,Pennsylvania,42.0,All,All,All,Hypertension,0.585,14241.3188,15131.3042,0.1902,881.4261,non-southern
State,Pennsylvania,42.0,All,All,All,Ischemic Heart Disease,0.2727,19868.5894,21307.6258,0.2181,1200.6164,non-southern
State,Pennsylvania,42.0,All,All,All,Osteoporosis,0.0741,17068.1263,17968.8577,0.187,984.7213,non-southern
State,Pennsylvania,42.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0301,21213.8333,22656.3591,0.2405,1876.253,non-southern
State,Pennsylvania,42.0,All,All,All,Stroke,0.0431,30921.8223,33583.0853,0.2248,1848.8093,non-southern
State,Rhode Island,44.0,All,All,All,Alcohol Abuse,0.0317,19374.0278,22720.9484,0.2913,2189.5973,non-southern
State,Rhode Island,44.0,All,All,All,Alzheimer's Disease/Dementia,0.0987,22766.5426,25902.3508,0.2318,1605.5579,non-southern
State,Rhode Island,44.0,All,All,All,Arthritis,0.3316,15004.2305,16880.9671,0.2001,1001.955,non-southern
State,Rhode Island,44.0,All,All,All,Asthma,0.0666,16911.8616,19287.4476,0.2296,1415.6963,non-southern
State,Rhode Island,44.0,All,All,All,Atrial Fibrillation,0.091,21157.1551,24474.5783,0.2448,1458.6545,non-southern
State,Rhode Island,44.0,All,All,All,COPD,0.1132,22144.5878,25375.9239,0.2557,1645.4187,non-southern
State,Rhode Island,44.0,All,All,All,Cancer,0.0989,18067.5459,20190.901,0.2073,983.9871,non-southern
State,Rhode Island,44.0,All,All,All,Chronic Kidney Disease,0.2269,20610.2893,23611.6517,0.2431,1378.6999,non-southern
State,Rhode Island,44.0,All,All,All,Depression,0.2144,17360.2647,19744.1033,0.2353,1357.7659,non-southern
State,Rhode Island,44.0,All,All,All,Diabetes,0.2444,14406.3126,16305.0494,0.2322,961.8712,non-southern
State,Rhode Island,44.0,All,All,All,Drug/Substance Abuse,0.0329,20099.9773,23602.1267,0.3062,2515.1711,non-southern
State,Rhode Island,44.0,All,All,All,HIV/AIDS,0.0028,18458.1805,20321.1492,0.3333,1835.249,non-southern
State,Rhode Island,44.0,All,All,All,Heart Failure,0.1251,26404.3748,30518.585,0.2566,1737.021,non-southern
State,Rhode Island,44.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0071,19275.2559,22150.6042,0.297,1986.5471,non-southern
State,Rhode Island,44.0,All,All,All,Hyperlipidemia,0.5294,12206.9936,13805.7651,0.1974,819.8771,non-southern
State,Rhode Island,44.0,All,All,All,Hypertension,0.594,12791.3461,14469.4822,0.1992,881.0827,non-southern
State,Rhode Island,44.0,All,All,All,Ischemic Heart Disease,0.2564,18663.4573,21413.9758,0.2301,1284.6367,non-southern
State,Rhode Island,44.0,All,All,All,Osteoporosis,0.0632,15978.6983,17985.1387,0.2109,1037.1491,non-southern
State,Rhode Island,44.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0289,19854.8293,22576.3914,0.2564,2080.0882,non-southern
State,Rhode Island,44.0,All,All,All,Stroke,0.0378,27258.0436,31838.1582,0.24,1928.8126,non-southern
State,South Carolina,45.0,All,All,All,Alcohol Abuse,0.0172,24271.616,24402.3112,0.2304,2244.2151,southern
State,South Carolina,45.0,All,All,All,Alzheimer's Disease/Dementia,0.0948,24284.6285,23804.556,0.2165,1558.2482,southern
State,South Carolina,45.0,All,All,All,Arthritis,0.3369,14585.256,14245.2064,0.1675,917.025,southern
State,South Carolina,45.0,All,All,All,Asthma,0.0462,18853.9173,18572.45,0.2042,1498.1234,southern
State,South Carolina,45.0,All,All,All,Atrial Fibrillation,0.0797,22874.5041,22823.7435,0.2187,1368.5678,southern
State,South Carolina,45.0,All,All,All,Autism Spectrum Disorders,0.0015,6568.2273,6395.1127,0.1667,1119.666,southern
State,South Carolina,45.0,All,All,All,COPD,0.1061,23840.5713,23583.7051,0.2257,1624.6873,southern
State,South Carolina,45.0,All,All,All,Cancer,0.0851,18682.296,18279.2668,0.1924,916.4475,southern
State,South Carolina,45.0,All,All,All,Chronic Kidney Disease,0.2309,21588.4393,21334.8496,0.2187,1334.2093,southern
State,South Carolina,45.0,All,All,All,Depression,0.169,18653.7134,18343.1523,0.2036,1338.931,southern
State,South Carolina,45.0,All,All,All,Diabetes,0.2737,15046.472,14738.5732,0.2074,967.5885,southern
State,South Carolina,45.0,All,All,All,Drug/Substance Abuse,0.0244,23654.2036,23700.6487,0.2706,2650.7862,southern
State,South Carolina,45.0,All,All,All,HIV/AIDS,0.0033,17921.794,18188.2662,0.2663,1785.6514,southern
State,South Carolina,45.0,All,All,All,Heart Failure,0.1245,28053.6013,27842.0855,0.239,1728.7437,southern
State,South Carolina,45.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0046,24816.5404,24866.1518,0.3136,2040.5533,southern
State,South Carolina,45.0,All,All,All,Hyperlipidemia,0.5321,12284.9725,12060.2727,0.1771,773.2501,southern
State,South Carolina,45.0,All,All,All,Hypertension,0.6196,12946.8312,12700.1844,0.1774,851.0968,southern
State,South Carolina,45.0,All,All,All,Ischemic Heart Disease,0.2496,18192.996,17959.0068,0.2038,1147.0002,southern
State,South Carolina,45.0,All,All,All,Osteoporosis,0.0583,16519.244,16232.4379,0.1645,947.485,southern
State,South Carolina,45.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0214,20271.4162,19807.9683,0.2271,2114.5023,southern
State,South Carolina,45.0,All,All,All,Stroke,0.037,29241.0318,29089.4269,0.2107,1948.9602,southern
State,South Dakota,46.0,All,All,All,Alcohol Abuse,0.0178,21657.8919,23264.3042,0.2263,1971.7235,non-southern
State,South Dakota,46.0,All,All,All,Alzheimer's Disease/Dementia,0.0819,18795.8067,19330.6432,0.1859,1200.1367,non-southern
State,South Dakota,46.0,All,All,All,Arthritis,0.2829,14425.7589,14860.7496,0.1503,788.1219,non-southern
State,South Dakota,46.0,All,All,All,Asthma,0.0347,19246.5111,20050.0565,0.1889,1325.2762,non-southern
State,South Dakota,46.0,All,All,All,Atrial Fibrillation,0.0758,21652.0366,22700.5151,0.1939,1280.8479,non-southern
State,South Dakota,46.0,All,All,All,COPD,0.1043,22547.7679,23642.483,0.2013,1446.8542,non-southern
State,South Dakota,46.0,All,All,All,Cancer,0.0768,19807.063,20397.3683,0.1765,853.5443,non-southern
State,South Dakota,46.0,All,All,All,Chronic Kidney Disease,0.2045,20439.7457,21281.8342,0.2022,1158.8803,non-southern
State,South Dakota,46.0,All,All,All,Depression,0.1652,17449.6243,18022.4216,0.1852,1167.7472,non-southern
State,South Dakota,46.0,All,All,All,Diabetes,0.2265,14449.8241,14985.8394,0.1888,836.5157,non-southern
State,South Dakota,46.0,All,All,All,Drug/Substance Abuse,0.0158,24375.5378,25894.6179,0.264,2476.4557,non-southern
State,South Dakota,46.0,All,All,All,HIV/AIDS,0.0014,37717.898,39771.6291,0.226,1443.1818,non-southern
State,South Dakota,46.0,All,All,All,Heart Failure,0.121,24484.9362,25701.86,0.2124,1428.024,non-southern
State,South Dakota,46.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0029,30715.9084,31933.7296,0.2308,1944.2897,non-southern
State,South Dakota,46.0,All,All,All,Hyperlipidemia,0.3822,13753.7075,14277.2311,0.1647,766.6032,non-southern
State,South Dakota,46.0,All,All,All,Hypertension,0.4883,13833.3466,14337.9783,0.1617,807.7704,non-southern
State,South Dakota,46.0,All,All,All,Ischemic Heart Disease,0.2246,17158.5198,17934.3649,0.1891,1020.2477,non-southern
State,South Dakota,46.0,All,All,All,Osteoporosis,0.0693,16496.1741,16869.9679,0.1692,882.0341,non-southern
State,South Dakota,46.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.02,14247.7801,14908.9674,0.2029,1385.4458,non-southern
State,South Dakota,46.0,All,All,All,Stroke,0.0242,28413.7886,29567.438,0.1847,1807.8068,non-southern
State,Tennessee,47.0,All,All,All,Alcohol Abuse,0.0172,24858.9993,23905.8828,0.2444,2317.6061,southern
State,Tennessee,47.0,All,All,All,Alzheimer's Disease/Dementia,0.1071,25306.8701,23667.5083,0.2153,1548.5642,southern
State,Tennessee,47.0,All,All,All,Arthritis,0.3592,15829.9059,14915.2115,0.1833,1011.3144,southern
State,Tennessee,47.0,All,All,All,Asthma,0.0423,20485.8782,19510.9699,0.2086,1540.8006,southern
State,Tennessee,47.0,All,All,All,Atrial Fibrillation,0.0836,24565.5078,23432.6604,0.2326,1490.2454,southern
State,Tennessee,47.0,All,All,All,Autism Spectrum Disorders,0.0016,8054.6032,7924.9287,0.269,1171.6287,southern
State,Tennessee,47.0,All,All,All,COPD,0.1317,24350.5158,23075.5097,0.231,1699.7391,southern
State,Tennessee,47.0,All,All,All,Cancer,0.0812,20658.1368,19592.9168,0.2015,997.5252,southern
State,Tennessee,47.0,All,All,All,Chronic Kidney Disease,0.2654,21539.2413,20457.0992,0.2249,1322.7112,southern
State,Tennessee,47.0,All,All,All,Depression,0.196,20265.0882,19045.7425,0.2167,1413.1082,southern
State,Tennessee,47.0,All,All,All,Diabetes,0.2815,16044.489,15147.7444,0.2149,1013.9265,southern
State,Tennessee,47.0,All,All,All,Drug/Substance Abuse,0.0453,22759.4453,21730.9966,0.2627,2215.7239,southern
State,Tennessee,47.0,All,All,All,HIV/AIDS,0.0025,18251.2786,18017.7552,0.2518,1633.4423,southern
State,Tennessee,47.0,All,All,All,Heart Failure,0.1495,27779.4466,26440.2862,0.243,1730.1185,southern
State,Tennessee,47.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0063,26128.6896,25543.2483,0.2957,2244.5874,southern
State,Tennessee,47.0,All,All,All,Hyperlipidemia,0.4771,13862.4065,13116.9672,0.1903,879.139,southern
State,Tennessee,47.0,All,All,All,Hypertension,0.6153,14119.6934,13339.3735,0.1871,920.3195,southern
State,Tennessee,47.0,All,All,All,Ischemic Heart Disease,0.2862,19035.0486,18059.718,0.2129,1221.7662,southern
State,Tennessee,47.0,All,All,All,Osteoporosis,0.0569,18354.2382,17248.0299,0.1853,1081.1811,southern
State,Tennessee,47.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0294,25048.7558,23374.3007,0.2352,2061.9804,southern
State,Tennessee,47.0,All,All,All,Stroke,0.0357,31728.1198,30248.535,0.2167,2036.3975,southern
State,Texas,48.0,All,All,All,Alcohol Abuse,0.0182,29179.706,30115.784,0.2671,2201.1513,southern
State,Texas,48.0,All,All,All,Alzheimer's Disease/Dementia,0.1262,30396.6828,30385.3085,0.2212,1549.1441,southern
State,Texas,48.0,All,All,All,Arthritis,0.3421,18809.0278,18770.7176,0.1851,1053.8895,southern
State,Texas,48.0,All,All,All,Asthma,0.0485,24044.9276,24319.3255,0.2213,1663.3977,southern
State,Texas,48.0,All,All,All,Atrial Fibrillation,0.0782,29704.7459,30133.2359,0.233,1548.2978,southern
State,Texas,48.0,All,All,All,Autism Spectrum Disorders,0.0019,8753.2974,8858.6165,0.1814,1005.6139,southern
State,Texas,48.0,All,All,All,COPD,0.1115,30227.9758,30509.8008,0.235,1771.3359,southern
State,Texas,48.0,All,All,All,Cancer,0.076,22852.7084,23131.7704,0.2018,1037.1755,southern
State,Texas,48.0,All,All,All,Chronic Kidney Disease,0.2673,25609.5851,25886.8757,0.2253,1369.0564,southern
State,Texas,48.0,All,All,All,Depression,0.1819,25053.5182,25169.9441,0.2207,1504.5826,southern
State,Texas,48.0,All,All,All,Diabetes,0.2879,19678.6611,19769.5266,0.2205,1088.6429,southern
State,Texas,48.0,All,All,All,Drug/Substance Abuse,0.0322,27320.7842,27968.4641,0.2789,2376.5829,southern
State,Texas,48.0,All,All,All,HIV/AIDS,0.0037,19505.2241,21015.0035,0.287,1529.6398,southern
State,Texas,48.0,All,All,All,Heart Failure,0.156,32811.3529,33203.1367,0.2407,1756.2786,southern
State,Texas,48.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0081,29491.9125,31034.0996,0.3075,2034.3143,southern
State,Texas,48.0,All,All,All,Hyperlipidemia,0.4947,16239.799,16315.641,0.1918,914.5744,southern
State,Texas,48.0,All,All,All,Hypertension,0.5987,16833.0425,16895.294,0.1887,967.4767,southern
State,Texas,48.0,All,All,All,Ischemic Heart Disease,0.2899,22514.943,22663.6838,0.2135,1243.663,southern
State,Texas,48.0,All,All,All,Osteoporosis,0.0682,21316.5951,21323.151,0.1865,1113.9755,southern
State,Texas,48.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0281,27280.9992,27296.8788,0.2413,1985.3766,southern
State,Texas,48.0,All,All,All,Stroke,0.0424,37209.2473,37577.7161,0.2257,2033.3249,southern
State,Utah,49.0,All,All,All,Alcohol Abuse,0.014,21412.5169,22520.4017,0.2187,2089.956,non-southern
State,Utah,49.0,All,All,All,Alzheimer's Disease/Dementia,0.0882,21701.0528,22273.6992,0.167,1194.2589,non-southern
State,Utah,49.0,All,All,All,Arthritis,0.3181,14365.1828,14662.8725,0.1254,786.8373,non-southern
State,Utah,49.0,All,All,All,Asthma,0.0524,18787.7089,19361.6866,0.1487,1272.505,non-southern
State,Utah,49.0,All,All,All,Atrial Fibrillation,0.0725,20977.9118,21960.2075,0.1714,1237.2992,non-southern
State,Utah,49.0,All,All,All,COPD,0.0661,21682.2826,22643.1759,0.1752,1503.1279,non-southern
State,Utah,49.0,All,All,All,Cancer,0.067,18146.316,18593.2428,0.1426,836.2656,non-southern
State,Utah,49.0,All,All,All,Chronic Kidney Disease,0.217,19498.1802,20150.9084,0.1692,1122.6339,non-southern
State,Utah,49.0,All,All,All,Depression,0.2054,16681.4082,17043.7792,0.158,1097.341,non-southern
State,Utah,49.0,All,All,All,Diabetes,0.2381,14120.7648,14451.3925,0.1602,812.0574,non-southern
State,Utah,49.0,All,All,All,Drug/Substance Abuse,0.0311,24060.1955,24858.439,0.2137,2339.6428,non-southern
State,Utah,49.0,All,All,All,Heart Failure,0.1187,23882.4454,24894.851,0.1813,1330.6787,non-southern
State,Utah,49.0,All,All,All,Hepatitis (Chronic Viral B & C),0.0037,23749.5118,25117.7395,0.2534,2190.6615,non-southern
State,Utah,49.0,All,All,All,Hyperlipidemia,0.3177,13993.8562,14448.2066,0.1384,796.9626,non-southern
State,Utah,49.0,All,All,All,Hypertension,0.4528,14380.9774,14784.1524,0.1382,855.6655,non-southern
State,Utah,49.0,All,All,All,Ischemic Heart Disease,0.2043,17403.0366,18049.2674,0.1603,1034.1453,non-southern
State,Utah,49.0,All,All,All,Osteoporosis,0.0613,17227.0634,17692.7678,0.1392,886.3055,non-southern
State,Utah,49.0,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0204,18294.396,18685.531,0.1905,1830.8841,non-southern
State,Utah,49.0,All,All,All,Stroke,0.0261,27547.5001,28828.6146,0.16,1699.0715,non-southern
State,Vermont,50.0,All,All,All,Alcohol Abuse,0.0279,16723.3857,20296.6493,0.2263,1957.8059,non-southern
State,Vermont,50.0,All,All,All,Alzheimer's Disease/Dementia,0.0803,18934.4467,22272.1016,0.1963,1528.3651,non-southern
State,Vermont,50.0,All,All,All,Arthritis,0.2839,13099.8352,15411.6525,0.1596,1043.5387,non-southern
State,Vermont,50.0,All,All,All,Asthma,0.0432,17024.2462,20379.6255,0.1915,1880.6608,non-southern
State,Vermont,50.0,All,All,All,Atrial Fibrillation,0.079,19391.3873,23720.3947,0.2055,1530.8379,non-southern
State,Vermont,50.0,All,All,All,Autism Spectrum Disorders,0.0032,5787.8285,7028.0264,0.2179,888.601,non-southern
State,Vermont,50.0,All,All,All,COPD,0.0964,19886.8253,24235.8312,0.2106,1823.1245,non-southern
State,Vermont,50.0,All,All,All,Cancer,0.0704,17417.4104,20655.0806,0.1972,1069.1591,non-southern
State,Vermont,50.0,All,All,All,Chronic Kidney Disease,0.1677,19046.9737,23199.8678,0.2159,1543.0447,non-southern
State,Vermont,50.0,All,All,All,Depression,0.1966,14972.2777,17769.4849,0.1964,1425.9758,non-southern
State,Vermont,50.0,All,All,All,Diabetes,0.2001,12778.4141,15296.2775,0.1971,1110.4859,non-southern
State,Vermont,50.0,All,All,All,Drug/Substance Abuse,0.0352,16842.5011,20472.5798,0.2349,2283.7387,non-southern
