X,Y
33.92502326,-84.30876592
32.48269659,-84.96811113
30.09981953,-93.76655679
31.95080671,-97.31981573
33.5867927,-101.8508308
18.39721599,-66.07230782
40.94668642,-74.20485293
33.14261683,-96.70720525
18.39052467,-66.07587827
25.9733,-97.51392299
28.76998056,-81.34874491
30.471301,-83.418787
40.75300509,-73.70845654
34.80185624,-88.20835451
31.33959437,-109.5606822
40.75633869,-111.8331838
36.58118299,-121.8859061
36.73705714,-119.7521144
42.962691,-85.086655
34.120536,-83.8377
33.753896,-84.382067
39.91182333,-82.78307021
40.80995371,-81.37244027
40.14710352,-82.9372736
39.13701484,-84.50292745
39.95354363,-82.98776204
39.12941,-84.497166
39.3630858,-74.4385142
48.1161515,-96.1795066
34.873582,-92.124839
43.72510361,-98.46573475
46.3591422,-94.2576299
45.88256222,-95.35408621
46.2752393,-96.1057157
43.6530936,-70.2763087
45.14578248,-95.00719591
43.9092188,-103.3775922
43.9726957,-92.4560106
44.4844536,-103.8178055
34.1943217,-77.9294216
45.21510394,-93.37965731
45.2550512,-94.1013814
35.1529394,-90.1769176
43.577676,-96.7193806
47.4763004,-94.878586
43.7015817,-98.0303393
45.1252675,-93.3540847
40.5000667,-74.3472778
38.9687805,-104.7548268
30.2666257,-91.2194174
39.93975495,-83.81134796
37.05746693,-94.5269847
